trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
8373,2021,US,US,HYDRO,PRINT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2021,US,US,BEVER,AUXIL,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,2021,US,US,EDUCA,GASWO,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5479,2021,US,US,ELEC7,WHEAT,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619,2021,US,US,MEATP,RETAI,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,2021,US,US,COPP1,AUXIL,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18317,2021,US,US,VEGET,LIQUE,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12010,2021,US,US,OFFIC,ELEC3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6638,2021,US,US,FOOD3,ANTHR,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15365,2021,US,US,REFIN,WHITE,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9725,2021,US,US,LIQUE,PAPE1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2021,US,US,AUXIL,FISHF,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,2021,US,US,LIQUE,WOOD2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,2021,US,US,CEMEN,HYDRO,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18108,2021,US,US,TRANS,PLAST,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2021,US,US,AUXIL,ELE12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9369,2021,US,US,LEAD1,CEMEN,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17448,2021,US,US,TEXT1,PROCE,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,2021,US,US,CEMEN,PRECI,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,2021,US,US,DAIRY,PFERT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5416,2021,US,US,ELEC7,MEDIC,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17103,2021,US,US,SUGAR,HEAVY,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,2021,US,US,DAIRY,STONE,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17824,2021,US,US,TOBAC,LANDT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,2021,US,US,ELEC5,NAPHT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,2021,US,US,ELE11,PIGS9,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,2021,US,US,ELE11,AIRTR,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9965,2021,US,US,LUBRI,PLAS2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2021,US,US,BIODI,WOOD2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,2021,US,US,ELE12,MEAT1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,2021,US,US,KERO1,ELEC6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509,2021,US,US,PAPE1,CROPS,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6593,2021,US,US,FOOD2,PULP5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565,2021,US,US,NFERT,OFFIC,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,2021,US,US,ELEC6,NFERT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,2021,US,US,CHEMI,HEAVY,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13154,2021,US,US,PARAF,ELEC1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15849,2021,US,US,RETAI,MOTO1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12424,2021,US,US,PADDY,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,2021,US,US,ELE12,NONME,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10724,2021,US,US,MEDIC,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9735,2021,US,US,LIQUE,PLAS2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626,2021,US,US,INLAN,HEALT,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9361,2021,US,US,LANDT,WOOLS,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8501,2021,US,US,INERT,MEDIC,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,2021,US,US,ELE12,RENTI,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18402,2021,US,US,WASTE,BITU1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14051,2021,US,US,POULT,93197,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10264,2021,US,US,MEAT4,BITU1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8729,2021,US,US,INSUR,COKEO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17024,2021,US,US,SUGA1,INERT,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,2021,US,US,FOOD3,ANIMA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17337,2021,US,US,TEXT1,BIOG1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18510,2021,US,US,WASTE,PROCE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4835,2021,US,US,ELEC3,OILHA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9950,2021,US,US,LUBRI,NONF1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16424,2021,US,US,SECO9,BUSIN,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614,2021,US,US,ELEC8,SUGA1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17471,2021,US,US,TEXT1,SUGAR,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17685,2021,US,US,TEXTI,DIST1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,2021,US,US,BASIC,MEAT1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17944,2021,US,US,TRAN1,NONSP,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14723,2021,US,US,RADIO,ELEC5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18282,2021,US,US,VEGET,CHEMI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19194,2021,US,US,WOOD1,VEGE1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9816,2021,US,US,LIQUI,LANDT,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8106,2021,US,US,HEAVY,WASTE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9856,2021,US,US,LIQUI,WEARI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12222,2021,US,US,OILHA,OILHA,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11905,2021,US,US,NONSP,KERO1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11993,2021,US,US,OFFIC,CHEMI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12946,2021,US,US,PAPE4,SECO9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15188,2021,US,US,RECRE,COKE1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12082,2021,US,US,OFFIC,PREC1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,2021,US,US,BIOGA,PULP5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8603,2021,US,US,INLAN,CRUDE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11703,2021,US,US,NONF1,SALEM,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19208,2021,US,US,WOOD2,ANIMA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546,2021,US,US,FURNI,LIGNI,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12618,2021,US,US,PAPE1,STEAM,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18678,2021,US,US,WHEAT,FABRI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,2021,US,US,ELEC4,LUBRI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2021,US,US,ALUM1,NATU1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14894,2021,US,US,RAILW,MOTO1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15298,2021,US,US,RECRE,SANDC,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679,2021,US,US,LIQUE,FOOD4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13317,2021,US,US,PFERT,PETRO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14173,2021,US,US,PREC1,SALEM,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12614,2021,US,US,PAPE1,SANDC,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19284,2021,US,US,WOOD2,LIQUI,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12370,2021,US,US,OILSE,TEXT2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19482,2021,US,US,WOODW,PROCE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17527,2021,US,US,TEXT2,ELE11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15616,2021,US,US,RESEA,MEATA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12348,2021,US,US,OILSE,PETRO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15835,2021,US,US,RETA1,WHITE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10981,2021,US,US,MOTO1,CERAM,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10868,2021,US,US,MEMBE,INLAN,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,2021,US,US,ELEC3,STONE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13880,2021,US,US,PLAST,VEGE1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,2021,US,US,ELE12,COPP1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,2021,US,US,BIODI,FOOD4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19064,2021,US,US,WOOD1,COKE1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12033,2021,US,US,OFFIC,HEAVY,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,2021,US,US,BIODI,PLAS2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7588,2021,US,US,FURNI,PROCE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2021,US,US,BEVER,MEAT1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381,2021,US,US,HYDRO,RECRE,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,2021,US,US,AUXIL,GASWO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17115,2021,US,US,SUGAR,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2021,US,US,AVIAT,VEGET,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,2021,US,US,HOTEL,GASWO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,2021,US,US,COKE1,RESEA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,2021,US,US,ELEC6,ELEC2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,2021,US,US,INSUR,REFIN,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9681,2021,US,US,LIQUE,FOODW,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401,2021,US,US,FOUND,CROPS,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14341,2021,US,US,PRINT,LEAD1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419,2021,US,US,FOUND,GASDI,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17072,2021,US,US,SUGAR,ALUM1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2021,US,US,AVIAT,HEALT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15209,2021,US,US,RECRE,ELEC7,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9912,2021,US,US,LUBRI,FOOD4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,2021,US,US,POSTT,COKEO,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11604,2021,US,US,NFERT,TRANS,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18533,2021,US,US,WASTE,SUGAR,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,2021,US,US,CONST,BLAST,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17585,2021,US,US,TEXT2,NFERT,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6461,2021,US,US,FISHF,TEXTI,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2021,US,US,COLLE,AVIAT,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,2021,US,US,AVIAT,CROPS,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,2021,US,US,ELEC8,FOOD3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19248,2021,US,US,WOOD2,ELEC7,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,2021,US,US,BIODI,FOODW,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,2021,US,US,CEMEN,DAIRY,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,2021,US,US,BASIC,SUGAR,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,2021,US,US,IRONO,RETA1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12556,2021,US,US,PAPE1,LIGNI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,2021,US,US,CEMEN,COPP1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,2021,US,US,SALEM,MEATA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,2021,US,US,GLASS,FOOD3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2021,US,US,ANIMA,CHEM1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12728,2021,US,US,PAPE3,MEATA,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15667,2021,US,US,RESEA,SECO9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12080,2021,US,US,OFFIC,PLAST,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,2021,US,US,NONME,INTER,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16724,2021,US,US,STEAM,NATU1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2021,US,US,93197,KEROS,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,2021,US,US,ELEC2,CHEMI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12108,2021,US,US,OFFIC,TRAN1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2021,US,US,AVIAT,POULT,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,2021,US,US,HEAVY,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13295,2021,US,US,PFERT,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7452,2021,US,US,FOUND,RADIO,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14520,2021,US,US,PUBLI,BLAST,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,2021,US,US,COLLE,LIQUI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,2021,US,US,ELEC1,ETHAN,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,2021,US,US,ELEC6,MEAT4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12382,2021,US,US,PADDY,ALUM1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16762,2021,US,US,STEAM,SALEM,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10877,2021,US,US,MEMBE,LIGNI,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,2021,US,US,MOTOR,LIQUI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,2021,US,US,ELEC4,LIQUI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10684,2021,US,US,MEDIC,ELEC5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14953,2021,US,US,RAWMI,FOOD2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13182,2021,US,US,PARAF,LUBRI,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5904,2021,US,US,ETHAN,BEVER,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,2021,US,US,PRINT,ELE11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,2021,US,US,FOODW,ELEC7,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18760,2021,US,US,WHITE,AVIAT,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,2021,US,US,CERAM,MEATC,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,2021,US,US,CHEMI,MEATA,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,2021,US,US,CHEMI,FINAN,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18593,2021,US,US,WEARI,INSUR,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18294,2021,US,US,VEGET,FABRI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,2021,US,US,POSTT,SUBBI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,2021,US,US,FOOD2,MEDIC,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9772,2021,US,US,LIQUE,WASTE,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,2021,US,US,COKEO,CERAM,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14753,2021,US,US,RADIO,KERO1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15899,2021,US,US,RUBBE,ELEC3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,2021,US,US,NONME,RETAI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,2021,US,US,ELEC5,COLLE,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14584,2021,US,US,PUBLI,LUBRI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,2021,US,US,NONME,MEAT4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18070,2021,US,US,TRANS,HOTEL,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9925,2021,US,US,LUBRI,INERT,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670,2021,US,US,ELEC9,FURNI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13303,2021,US,US,PFERT,NATU1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,2021,US,US,ELEC5,VEGE1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7978,2021,US,US,HEAVY,AUXIL,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18716,2021,US,US,WHEAT,PAPE1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6616,2021,US,US,FOOD2,TEXT1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18855,2021,US,US,WHITE,RENTI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,2021,US,US,BITU1,PARAF,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7912,2021,US,US,HEALT,93197,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,2021,US,US,ELEC3,FOOD2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16501,2021,US,US,SEWAG,COKEO,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10959,2021,US,US,MEMBE,WOOD2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13312,2021,US,US,PFERT,PAPE1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,2021,US,US,NONME,LIGNI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7701,2021,US,US,GASDI,LEATH,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15844,2021,US,US,RETAI,FINAN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14363,2021,US,US,PRINT,NONSP,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,2021,US,US,ELEC7,PULP5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,2021,US,US,ELEC3,WOOD1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,2021,US,US,ELEC3,TEXT2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17408,2021,US,US,TEXT1,LUBRI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,2021,US,US,BITU1,REFIN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,2021,US,US,BEVER,OILHA,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13139,2021,US,US,PARAF,BITU1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,2021,US,US,ELE12,93197,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10227,2021,US,US,MEAT1,PROCE,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18355,2021,US,US,VEGET,PROCE,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15580,2021,US,US,RESEA,ETHAN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16471,2021,US,US,SECO9,TRANS,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,2021,US,US,COLLE,LEAD1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,2021,US,US,NFERT,FINAN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,2021,US,US,COPP1,ELEC2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,2021,US,US,NONME,FOOD3,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14069,2021,US,US,POULT,LEATH,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15190,2021,US,US,RECRE,COKIN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,2021,US,US,DIST1,MEATA,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14989,2021,US,US,RAWMI,TEXT1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,2021,US,US,AUXIL,WHITE,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,2021,US,US,HEAVY,PADDY,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12345,2021,US,US,OILSE,PAPE4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18790,2021,US,US,WHITE,ELEC8,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,2021,US,US,BIOG1,RETAI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5444,2021,US,US,ELEC7,PREC1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14847,2021,US,US,RAILW,BEVER,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15535,2021,US,US,RESEA,ANIMA,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11561,2021,US,US,NFERT,NATUR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,2021,US,US,BITU1,ELEC7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,2021,US,US,DISTR,IRONO,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7570,2021,US,US,FURNI,PADDY,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,2021,US,US,FISHF,BUSIN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15049,2021,US,US,REALE,ETHAN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,2021,US,US,HEAVY,INERT,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574,2021,US,US,MEATP,LIQUI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16620,2021,US,US,SEWAG,SUBBI,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,2021,US,US,ELEC5,ELEC1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17634,2021,US,US,TEXT2,SUGAR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,2021,US,US,DISTR,NONSP,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,2021,US,US,NONSP,CHEMI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10723,2021,US,US,MEDIC,MEAT1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2021,US,US,ALUM1,93197,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,2021,US,US,COKE1,COKE1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,2021,US,US,CERAM,CHEM1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10325,2021,US,US,MEAT4,OFFIC,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15163,2021,US,US,REALE,WOOLS,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13385,2021,US,US,PIGS9,FOOD3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2021,US,US,AIRTR,LEAD1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,2021,US,US,ELEC7,BRICK,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,2021,US,US,INLAN,RETAI,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,2021,US,US,AVIAT,INTER,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17042,2021,US,US,SUGA1,POSTT,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,2021,US,US,NONME,PAPE1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6480,2021,US,US,FOOD2,BIODI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19143,2021,US,US,WOOD1,PADDY,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13726,2021,US,US,PLAS2,LEAD1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10592,2021,US,US,MEATP,OFFIC,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17598,2021,US,US,TEXT2,PETRO,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
